State,Place Name,Rating,Description,Website,Location Link,Food Recommendation Nearby,Accommodation Nearby,Address,Phone Number,Number,Category,Picture Link
Penang,Penang War Museum,4.2,Storied fort with tunnels & artifacts,https://www.facebook.com/PenangWarMuseum/,https://goo.gl/maps/sY3rBzmCwxntvkhe8,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"Jalan Batu Maung, 11960 Batu Maung, Pulau Pinang",+60164213607,164213607,History,https://lh5.googleusercontent.com/p/AF1QipPOMfNynU0sSlWBcwOBgIeO-yAOzPGxtpXMNqLB=w464-h260-n-k-no-v1
Penang,Penang War Museum,4.2,Storied fort with tunnels & artifacts,https://www.facebook.com/PenangWarMuseum/,https://goo.gl/maps/sY3rBzmCwxntvkhe9,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"Jalan Batu Maung, 11960 Batu Maung, Pulau Pinang",+60164213608,164213608,Kids Friendly,https://lh5.googleusercontent.com/p/AF1QipPOMfNynU0sSlWBcwOBgIeO-yAOzPGxtpXMNqLB=w464-h260-n-k-no-v1
Penang,Explore Balik Pulau,4,Cycling,http://www.facebook.com/explorebalikpulau,https://goo.gl/maps/P4BWLNcj6vnVfVmKA,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"145( MK B, 11010, U-1, Jalan Sungai Rusa, 11000 Balik Pulau, Penang",+60164522100,164522100,Kids Friendly,https://en.blog.kkday.com/wp-content/uploads/activities-in-balik-pulau.jpg
Penang,Explore Balik Pulau,4,Cycling,http://www.facebook.com/explorebalikpulau,https://goo.gl/maps/P4BWLNcj6vnVfVmKA,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"145( MK B, 11010, U-1, Jalan Sungai Rusa, 11000 Balik Pulau, Penang",+60164522101,164522101,Outdoor,https://en.blog.kkday.com/wp-content/uploads/activities-in-balik-pulau.jpg
Penang,Penang Bodhi Heart Sanctuary,4.8,Buddhism and temple,http://www.bodhihearts.net/,https://goo.gl/maps/UV5vt3LjTEvzdQBb9,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"Jalan Mt Erskine, 10470 George Town, Pulau Pinang",+60164869838,164869838,Art and Culture,https://scontent.fkul6-1.fna.fbcdn.net/v/t31.18172-8/1796881_846064122129996_118012973645084994_o.jpg?_nc_cat=103&ccb=1-7&_nc_sid=e3f864&_nc_ohc=ROsV7bjR40YAX-wKuYn&_nc_ht=scontent.fkul6-1.fna&oh=00_AfC-zmvgkln8287lmL3mbyOx0mlz3-VDtF1VxNwj8x4fzw&oe=6392C21E
Penang,Penang Bodhi Heart Sanctuary,4.8,Buddhism and temple,http://www.bodhihearts.net/,https://goo.gl/maps/UV5vt3LjTEvzdQBb10,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"Jalan Mt Erskine, 10470 George Town, Pulau Pinang",+60164869839,164869839,Kids Friendly,https://scontent.fkul6-1.fna.fbcdn.net/v/t31.18172-8/1796881_846064122129996_118012973645084994_o.jpg?_nc_cat=103&ccb=1-7&_nc_sid=e3f864&_nc_ohc=ROsV7bjR40YAX-wKuYn&_nc_ht=scontent.fkul6-1.fna&oh=00_AfC-zmvgkln8287lmL3mbyOx0mlz3-VDtF1VxNwj8x4fzw&oe=6392C21E
Penang,TeddyVille Museum@Batu Ferringhi,4.4,Museum featuring old & new teddy bears,https://www.penang-traveltips.com/teddyville-museum.htm,https://g.page/teddyvillemuseum?share,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"DoubleTree Resort by Hilton Penang, 56, Jalan Low Yat, Puncak Ria, 11100 Batu Ferringhi, Penang",+60165505949,165505949,Art and Culture,https://lh5.googleusercontent.com/p/AF1QipOSOXOw40_SHvSrjE214zaQy0zhCEpdS_689Uwk=w464-h260-n-k-no-v1
Penang,TeddyVille Museum@Batu Ferringhi,4.4,Museum featuring old & new teddy bears,https://www.penang-traveltips.com/teddyville-museum.htm,https://g.page/teddyvillemuseum?share,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"DoubleTree Resort by Hilton Penang, 56, Jalan Low Yat, Puncak Ria, 11100 Batu Ferringhi, Penang",+60165505950,165505950,History,https://lh5.googleusercontent.com/p/AF1QipOSOXOw40_SHvSrjE214zaQy0zhCEpdS_689Uwk=w464-h260-n-k-no-v1
Penang,TeddyVille Museum@Batu Ferringhi,4.4,Museum featuring old & new teddy bears,https://www.penang-traveltips.com/teddyville-museum.htm,https://g.page/teddyvillemuseum?share,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"DoubleTree Resort by Hilton Penang, 56, Jalan Low Yat, Puncak Ria, 11100 Batu Ferringhi, Penang",+60165505951,165505951,Museum,https://lh5.googleusercontent.com/p/AF1QipOSOXOw40_SHvSrjE214zaQy0zhCEpdS_689Uwk=w464-h260-n-k-no-v1
Penang,Betong Island,4.8,Beach,https://www.penang-traveltips.com/pulau-betong.htm,https://goo.gl/maps/kLNyW47uo36mxDD66,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"857M+QH Balik Pulau, Penang",+60173459579,173459579,Beaches,https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcRiobbRL9jZENAsemQQ9XILxDmyyfiUt4ziUnJSLaOsgr0IUuOqI6MSBWUcJhc2DJ-Kj-6wKYCmfIAhIwn3qrrt3g
Penang,Betong Island,4.8,Beach,https://www.penang-traveltips.com/pulau-betong.htm,https://goo.gl/maps/kLNyW47uo36mxDD67,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"857M+QH Balik Pulau, Penang",+60173459580,173459580,Kids Friendly,https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcRiobbRL9jZENAsemQQ9XILxDmyyfiUt4ziUnJSLaOsgr0IUuOqI6MSBWUcJhc2DJ-Kj-6wKYCmfIAhIwn3qrrt3g
Penang,Taman Tunku Seberang Jaya,4.2,Park and garden and garden,https://m.facebook.com/pages/Taman-Tunku-Seberang-Jaya/1303117746427533,https://goo.gl/maps/kiynb4PadqTuttMh8,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"Lorong Tenggiri, Seberang Jaya, 13700 Perai, Pulau Pinang",+60174558247,174558247,Outdoor,https://www.mypenang.gov.my/uploads/directory/1386/images/DSC0619.jpg
Penang,Seng Hong Beow Temple,4.3,Temple and history,https://www.penang-traveltips.com/seng-hong-beow.htm,https://goo.gl/maps/84o8RqR8wfvbGphR8,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"77-2-13, Jalan S.P. Chelliah, 10150 George Town, Pulau Pinang",+60174684085,174684085,Art and Culture,https://angkongkeng.com/images/akk-zh-news/temples/penang/pg-gtn-senghongbeow-building.jpg
Penang,Seng Hong Beow Temple,4.3,Temple and history,https://www.penang-traveltips.com/seng-hong-beow.htm,https://goo.gl/maps/84o8RqR8wfvbGphR9,https://www.google.com/search?q=food+in+penang&rlz=1C1GCEU_en&tbm=lcl&ei=0fKNY4fxGt2u4-EP5tezwAE&ved=0ahUKEwjHnfGyy-L7AhVd1zgGHebrDBgQ4dUDCAk&uact=5&oq=food+in+penang&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgYIABAWEB46CAgAEBYQHhAPOgQIABBDOgUIABCRAlCRB1jIDGCjD2gBcAB4AIABugGIAa8HkgEDMC43mAEAoAEBwAEB&sclient=gws-wiz-local,https://www.google.com/travel/hotels?q=hotels%20in%20penang&gsas=1&rp=CgpYAGAAcgQIAhgAOAGAAgGoAgA&ved=0CAAQ5JsGahcKEwiQg-r5z-L7AhUAAAAAHQAAAAAQBQ&hl=en-MY&gl=my&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4308226%2C4597339%2C4718358%2C4723331%2C4731329%2C4757164%2C4814050%2C4861688%2C4864715%2C4874190%2C4879519%2C4886082%2C4886480%2C4893075%2C4903082%2C4906050&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI5g8QDBgIEgcI5g8QDBgJGAEyAhAAKgkKBToDTVlSGgA,"77-2-13, Jalan S.P. Chelliah, 10150 George Town, Pulau Pinang",+60174684086,174684086,History,https://angkongkeng.com/images/akk-zh-news/temples/penang/pg-gtn-senghongbeow-building.jpg
